customercategory,subcategories,productshortname,producttype,size_1,size_2,size_3,size_4,conditionresponse1,conditionresponse2,conditionresponse3,conditionresponse4,additional_1,additional_2,industrycategory,additional_4,industrycategory,brand_1,brand_2,brand_3,brand_4,other,data_erase,package_required,sponsored_pickup,sponsored_dropoff,sponsered_program,dg_itemdanger,auto_put_aside,void_pick_up,void_drop_off,void_post_back,void_kerbside,dg_surcharge,donatable,other_surcharge,description,handle_pack_instruction,weight_size_1,weight_size_2,weight_size_3,weight_size_4,volume_size_1,volume_size_2,volume_size_3,volume_size_4,length/height_1,length/height_2,length/height_3,length/height_4,width_1,width_2,width_3,width_4,depth_1,depth_2,depth_3,depth_4,is_by_catch,by_catch_owners,product-sets,enabled,sizes,weights,weightcheck,lengths,widths,depth,dimsenquiry,gooddata?,error,combo,countinitemsets,vinniessets,activgroupset,councils,ecocycleptyltd,sims,tesammaustraliaptyltd,cleanaway,toxfree,generic,"densitycheck-size1
(defaultis999)","densitycheck-size2
(defaultis999)","densitycheck-size3
(defaultis999)","densitycheck-size4
(defaultis999)",flaggeddensity,ecocycleptyltd.1,sims.1,tesammaustraliaptyltd.1,cleanaway.1,toxfree.1,checker,checker.1
Tools,Hand Tools,Plant stands,Commercial - De-Gassed,Small,Medium,Large,66-85 inches,As New,Used - Good Working Condition,Some Wear and Tear,Damaged or Broken,Already Packaged / Secure,On Site Packing Required,,,Kit,APC,Eaton,Vertiv,Dell,,No,No,No,No,No,No,Yes,,,,,35.0,yes,,"A plant stand comprising a plant support (being for example a plant holder or a plant container), is provided. The one or more plant stands form a chamber into which plant roots may extend, and into which the one or more exit ports are able to discharge their plant growth material",Please ensure you tape the Fridge door shut for Transport ,1.0,20.0,50.0,75.0,35.0,,,,50.0,70.0,200.0,100.0,20.0,50.0,120.0,165.0,20.0,50.0,120.0,8.0,N,ACON,,,0,1,OK,1,1,1,OK,True,,Plant stands,set not required,0,Medium,0,0,0,0,0,0,0,50.0,999.0,999.0,999.0,check weights and dims,no rate,no rate,no rate,no rate,no rate,DROP ONLY to Vinnies,
Tools,Hand Tools,Watering can,Commercial - De-Gassed,Small,Medium,Large,66-85 inches,As New,Used - Good Working Condition,Some Wear and Tear,Damaged or Broken,Already Packaged / Secure,On Site Packing Required,,,Kit,APC,Eaton,Vertiv,Dell,,No,No,No,No,No,No,Yes,,,,,35.0,yes,,"A watering can (or watering pot) is a portable container, usually with a handle and a funnel, used to water plants by hand.",Please ensure you tape the Fridge door shut for Transport ,1.0,20.0,50.0,75.0,35.0,,,,30.0,70.0,200.0,100.0,20.0,50.0,120.0,165.0,15.0,50.0,120.0,8.0,N,ACON,,,0,1,OK,1,1,1,OK,True,,Watering can,set not required,0,Small,0,0,0,0,0,0,0,111.1111111,999.0,999.0,999.0,check weights and dims,no rate,no rate,no rate,no rate,no rate,DROP ONLY to Vinnies,
Building and Construction,Building Materials,Shower heads,Commercial - De-Gassed,Small,Medium,Large,66-85 inches,As New,Used - Good Working Condition,Some Wear and Tear,Damaged or Broken,Already Packaged / Secure,On Site Packing Required,,,Kit,APC,Eaton,Vertiv,Dell,,No,No,No,No,No,No,Yes,,,,,35.0,yes,,"A shower head is a perforated nozzle that distributes water over solid angle a focal point of use, generally overhead the bather.",Please ensure you tape the Fridge door shut for Transport ,0.5,20.0,50.0,75.0,35.0,,,,30.0,70.0,200.0,100.0,10.0,50.0,120.0,165.0,10.0,50.0,120.0,8.0,N,ACON,,,0,1,OK,1,1,1,OK,True,,Shower heads,set not required,0,Small,0,0,0,0,0,0,0,166.6666667,999.0,999.0,999.0,check weights and dims,no rate,no rate,no rate,no rate,no rate,DROP ONLY to Vinnies,
Computer and Electronics,Computers and Tablets,Laptop Bag,Commercial - De-Gassed,Small ,Medium,Large,66-85 inches,As New,Used - Good Working Condition,Some Wear and Tear,Damaged or Broken,Already Packaged / Secure,On Site Packing Required,,,Kit,APC,Eaton,Vertiv,Dell,,No,No,No,No,No,No,Yes,,,,,35.0,yes,,"A common accessory for laptops is a  laptop bag, which provides a degree of protection from scratches.",Please ensure you tape the Fridge door shut for Transport ,0.5,1.0,2.0,75.0,35.0,,,,30.0,40.0,50.0,100.0,30.0,40.0,50.0,165.0,30.0,40.0,50.0,8.0,N,ACON,,,3,3,OK,3,3,3,OK,True,,Laptop Bag,set not required,0,Small,0,0,0,0,0,0,0,18.51851852,15.625,16.0,999.0,check weights and dims,no rate,no rate,no rate,no rate,no rate,DROP ONLY to Vinnies,
Computer and Electronics,Computers and Tablets,Ipad bag,Commercial - De-Gassed,Small ,Medium,Large,66-85 inches,As New,Used - Good Working Condition,Some Wear and Tear,Damaged or Broken,Already Packaged / Secure,On Site Packing Required,,,Kit,APC,Eaton,Vertiv,Dell,,No,No,No,No,No,No,Yes,,,,,35.0,yes,,"A common accessory for Ipads is a  lpad bag (case), which provides a degree of protection from scratches.",Please ensure you tape the Fridge door shut for Transport ,0.5,1.0,2.0,75.0,35.0,,,,30.0,40.0,50.0,100.0,10.0,40.0,50.0,165.0,10.0,40.0,50.0,8.0,N,ACON,,,0,1,OK,1,1,1,OK,True,,Ipad bag,set not required,0,Large,0,0,0,0,0,0,0,166.6666667,999.0,999.0,999.0,check weights and dims,no rate,no rate,no rate,no rate,no rate,DROP ONLY to Vinnies,
Mobility and Transport,Personal Mobility,Alluminium crutches,Commercial - De-Gassed,Small ,Medium,Large,66-85 inches,As New,Used - Good Working Condition,Some Wear and Tear,Damaged or Broken,Already Packaged / Secure,On Site Packing Required,,,Kit,APC,Eaton,Vertiv,Dell,,No,No,No,No,No,No,Yes,,,,,35.0,yes,,A wooden or metal vertical prop that helps support a disabled person while he or she is walking. Crutches extend from the walking surface to either the armpit or the arm.,Please ensure you tape the Fridge door shut for Transport ,2.0,1.0,2.0,75.0,35.0,,,,100.0,40.0,50.0,100.0,15.0,40.0,50.0,165.0,15.0,40.0,50.0,8.0,N,ACON,,,0,1,OK,1,1,1,OK,True,,Alluminium crutches,set not required,0,Small,0,0,0,0,0,0,0,88.88888889,999.0,999.0,999.0,check weights and dims,no rate,no rate,no rate,no rate,no rate,DROP ONLY to Vinnies,
Tools,Hand Tools,Hard hat,Commercial - De-Gassed,Small ,Medium,Large,66-85 inches,As New,Used - Good Working Condition,Some Wear and Tear,Damaged or Broken,Already Packaged / Secure,On Site Packing Required,,,Kit,APC,Eaton,Vertiv,Dell,,No,No,No,No,No,No,Yes,,,,,35.0,yes,,"A rigid protective helmet, as worn by factory and building workers.",Please ensure you tape the Fridge door shut for Transport ,0.5,1.0,2.0,75.0,35.0,,,,30.0,40.0,50.0,100.0,20.0,40.0,50.0,165.0,20.0,40.0,50.0,8.0,N,ACON,,,0,1,OK,1,1,1,OK,True,,Hard hat,set not required,0,Medium,0,0,0,0,0,0,0,41.66666667,999.0,999.0,999.0,check weights and dims,no rate,no rate,no rate,no rate,no rate,DROP ONLY to Vinnies,
Leisure and Sports,Sporting Equipment,Push along trike,Commercial - De-Gassed,Small ,Medium,Large,66-85 inches,As New,Used - Good Working Condition,Some Wear and Tear,Damaged or Broken,Already Packaged / Secure,On Site Packing Required,,,Kit,APC,Eaton,Vertiv,Dell,,No,No,No,No,No,No,Yes,,,,,35.0,yes,,"A push tricycle is made for children, has three wheels, a seat, and a variety of additional components depending on the brand.",Please ensure you tape the Fridge door shut for Transport ,5.0,1.0,2.0,75.0,35.0,,,,63.0,40.0,50.0,100.0,32.0,40.0,50.0,165.0,29.0,40.0,50.0,8.0,N,ACON,,,0,1,OK,1,1,1,OK,True,,Push along trike,4,outdoor,Small,0,0,0,0,0,0,0,85.52271483,999.0,999.0,999.0,check weights and dims,no rate,no rate,no rate,no rate,no rate,DROP ONLY to Vinnies,
Mobility and Transport,Accessories,Tow Bar,Commercial - De-Gassed,Small ,Medium,Large,66-85 inches,As New,Used - Good Working Condition,Some Wear and Tear,Damaged or Broken,Already Packaged / Secure,On Site Packing Required,,,Kit,APC,Eaton,Vertiv,Dell,,No,No,No,No,No,No,Yes,,,,,35.0,yes,,"A tow bar (or tow hitch) is a device attached to the chassis of a vehicle for towing a trailer, Caravan, boat or similar.",Please ensure you tape the Fridge door shut for Transport ,10.0,1.0,2.0,75.0,35.0,,,,30.0,40.0,50.0,100.0,10.0,40.0,50.0,165.0,10.0,40.0,50.0,8.0,N,ACON,,,0,1,OK,1,1,1,OK,True,,Tow Bar,set not required,0,Medium,0,0,0,0,0,0,0,3333.333333,999.0,999.0,999.0,check weights and dims,no rate,no rate,no rate,no rate,no rate,DROP ONLY to Vinnies,
Mobility and Transport,Accessories,Rims,Commercial - De-Gassed,Car,Bicycle,Large,66-85 inches,As New,Used - Good Working Condition,Some Wear and Tear,Damaged or Broken,Already Packaged / Secure,On Site Packing Required,,,Kit,APC,Eaton,Vertiv,Dell,,No,No,No,No,No,No,Yes,,,,,35.0,yes,,"The rim is the ""outer edge of a wheel, holding the tire"". It makes up the outer circular design of the wheel on which the inside edge of the tire is mounted on vehicles such as automobiles.",Please ensure you tape the Fridge door shut for Transport ,15.0,3.0,2.0,75.0,35.0,,,,40.0,50.0,50.0,100.0,40.0,50.0,50.0,165.0,40.0,50.0,50.0,8.0,N,ACON,,,2,2,OK,2,2,2,OK,True,,Rims,set not required,0,ExtraLarge,0,0,0,0,0,0,0,234.375,24.0,999.0,999.0,check weights and dims,no rate,no rate,no rate,no rate,no rate,DROP ONLY to Vinnies,
Mobility and Transport,Accessories,Exhaust pipe,Commercial - De-Gassed,Car,Bicycle,Large,66-85 inches,As New,Used - Good Working Condition,Some Wear and Tear,Damaged or Broken,Already Packaged / Secure,On Site Packing Required,,,Kit,APC,Eaton,Vertiv,Dell,,No,No,No,No,No,No,Yes,,,,,35.0,yes,,"A pipe through which burned gases travel from the exhaust manifold to the muffler. exhaust system, exhaust - system consisting of the parts of an engine through which burned gases or steam are discharged.",Please ensure you tape the Fridge door shut for Transport ,10.0,3.0,2.0,75.0,35.0,,,,50.0,50.0,50.0,100.0,5.0,50.0,50.0,165.0,5.0,50.0,50.0,8.0,N,ACON,,,0,1,OK,1,1,1,OK,True,,Exhaust pipe,set not required,0,Large,0,0,0,0,0,0,0,8000.0,999.0,999.0,999.0,check weights and dims,no rate,no rate,no rate,no rate,no rate,DROP ONLY to Vinnies,
Materials and Packaging,Household,Ironing board,Commercial - De-Gassed,Car,Bicycle,Large,66-85 inches,As New,Used - Good Working Condition,Some Wear and Tear,Damaged or Broken,Already Packaged / Secure,On Site Packing Required,,,Kit,APC,Eaton,Vertiv,Dell,,No,No,No,No,No,No,Yes,,,,,35.0,yes,,"A long, narrow board covered with soft material and having folding legs, on which clothes, sheets, etc. are ironed.",Please ensure you tape the Fridge door shut for Transport ,2.0,3.0,2.0,75.0,35.0,,,,100.0,50.0,50.0,100.0,30.0,50.0,50.0,165.0,30.0,50.0,50.0,8.0,N,ACON,,,0,1,OK,1,1,1,OK,True,,Ironing board,4,household,Large,0,0,0,0,0,0,0,22.22222222,999.0,999.0,999.0,check weights and dims,no rate,no rate,no rate,no rate,no rate,DROP ONLY to Vinnies,
Electrical and Appliances,Safety and Security,Fire extinguisher,Commercial - De-Gassed,up to 1 kg,up to 5kg,up to 10 kg,up to 20 kg,As New,Used - Good Working Condition,Some Wear and Tear,Damaged or Broken,Already Packaged / Secure,On Site Packing Required,,,Kit,APC,Eaton,Vertiv,Dell,,No,No,No,No,No,No,Yes,,,,,35.0,yes,,All types of fire extinguishers are accepted.,Please ensure you tape the Fridge door shut for Transport ,1.0,5.0,10.0,20.0,35.0,,,,100.0,50.0,50.0,100.0,30.0,50.0,50.0,165.0,30.0,50.0,50.0,8.0,N,ACON,,,4,4,OK,0,0,0,OK,True,,Fire extinguisher,set not required,0,Medium,0,0,0,0,0,0,0,999.0,999.0,999.0,999.0,check weights and dims,no rate,no rate,no rate,no rate,no rate,DROP ONLY to Vinnies,
Building and Construction,Building Materials,Threaded rod,Commercial - De-Gassed,1m Length,2m Length,2.5m Length,up to 20 kg,As New,Used - Good Working Condition,Some Wear and Tear,Damaged or Broken,Already Packaged / Secure,On Site Packing Required,,,Kit,APC,Eaton,Vertiv,Dell,,No,No,No,No,No,No,Yes,,,,,35.0,yes,,"A threaded rod, also known as a stud, is a relatively long rod that is threaded on both ends; the thread may extend along the complete length of the rod. They are designed to be used in tension.",Please ensure you tape the Fridge door shut for Transport ,1.0,3.0,5.0,20.0,35.0,,,,100.0,200.0,250.0,100.0,2.0,2.0,2.0,165.0,2.0,2.0,2.0,8.0,N,ACON,,,3,3,OK,3,3,3,OK,True,,Threaded rod,set not required,0,Medium,0,0,0,0,0,0,0,2500.0,3750.0,5000.0,999.0,check weights and dims,no rate,no rate,no rate,no rate,no rate,DROP ONLY to Vinnies,
Electrical and Appliances,Heating and Cooling,Thermos,Commercial - De-Gassed,Small ,Large,2.5m Length,up to 20 kg,As New,Used - Good Working Condition,Some Wear and Tear,Damaged or Broken,Already Packaged / Secure,On Site Packing Required,,,Kit,APC,Eaton,Vertiv,Dell,,No,No,No,No,No,No,Yes,,,,,35.0,yes,,"A thermos is a bottle with a double-walled container inside of it. The air between the two walls is sucked out during construction, creating a vacuum. ... A thermos keeps cold things cold in the same way. It doesn't contain some kind of cooling device. The same vacuum that keeps hot things hot keeps cold things cold.",Please ensure you tape the Fridge door shut for Transport ,0.5,1.5,5.0,20.0,35.0,,,,20.0,35.0,250.0,100.0,10.0,15.0,2.0,165.0,10.0,15.0,2.0,8.0,N,ACON,,,2,2,OK,2,2,2,OK,True,,Thermos,set not required,0,Small,0,0,0,0,0,0,0,250.0,190.4761905,999.0,999.0,check weights and dims,no rate,no rate,no rate,no rate,no rate,DROP ONLY to Vinnies,
Electrical and Appliances,Heating and Cooling,Gas Bottle,Commercial - De-Gassed,18kg,45kg,90kg,up to 20 kg,As New,Used - Good Working Condition,Some Wear and Tear,Damaged or Broken,Already Packaged / Secure,On Site Packing Required,,,Kit,APC,Eaton,Vertiv,Dell,,No,No,No,No,No,No,Yes,,,,,35.0,yes,,A gas bottle is a pressure vessel for storage and containment of gases at above atmospheric pressure. High-pressure gas bottles are also called cylinders,Please ensure you tape the Fridge door shut for Transport ,18.0,45.0,90.0,20.0,35.0,,,,73.0,115.0,137.0,100.0,30.0,36.0,51.0,165.0,30.0,36.0,51.0,8.0,N,ACON,,,3,3,OK,3,3,3,OK,True,,Gas Bottle,set not required,0,Medium,0,0,0,0,0,0,0,273.9726027,301.9323671,252.5698987,999.0,check weights and dims,no rate,no rate,no rate,no rate,no rate,DROP ONLY to Vinnies,
Materials and Packaging,Household,Towel rack,Commercial - De-Gassed,18kg,45kg,90kg,up to 20 kg,As New,Used - Good Working Condition,Some Wear and Tear,Damaged or Broken,Already Packaged / Secure,On Site Packing Required,,,Kit,APC,Eaton,Vertiv,Dell,,No,No,No,No,No,No,Yes,,,,,35.0,yes,,A rack consisting of one or more bars on which towels or washcloths are hung.,Please ensure you tape the Fridge door shut for Transport ,5.0,45.0,90.0,20.0,35.0,,,,60.0,115.0,137.0,100.0,30.0,36.0,51.0,165.0,30.0,36.0,51.0,8.0,N,ACON,,,0,1,OK,1,1,1,OK,True,,Towel rack,set not required,0,Large,0,0,0,0,0,0,0,92.59259259,999.0,999.0,999.0,check weights and dims,no rate,no rate,no rate,no rate,no rate,DROP ONLY to Vinnies,
Storage and Accessories,Containers and Cases,Luggage Locks,Commercial - De-Gassed,18kg,45kg,90kg,up to 20 kg,As New,Used - Good Working Condition,Some Wear and Tear,Damaged or Broken,Already Packaged / Secure,On Site Packing Required,,,Kit,APC,Eaton,Vertiv,Dell,,No,No,No,No,No,No,Yes,,,,,35.0,yes,,"This includes all models, makes and sizes of luggage locks",Please ensure you tape the Fridge door shut for Transport ,1.0,45.0,90.0,20.0,35.0,,,,8.0,115.0,137.0,100.0,5.0,36.0,51.0,165.0,3.0,36.0,51.0,8.0,N,ACON,,,0,1,OK,1,1,1,OK,True,,Luggage Locks,2,0,Small,0,0,0,0,0,0,0,8333.333333,999.0,999.0,999.0,check weights and dims,no rate,no rate,no rate,no rate,no rate,DROP ONLY to Vinnies,
Mobility and Transport,Accessories,Facia Kits,Commercial - De-Gassed,18kg,45kg,90kg,up to 20 kg,As New,Used - Good Working Condition,Some Wear and Tear,Damaged or Broken,Already Packaged / Secure,On Site Packing Required,,,Kit,APC,Eaton,Vertiv,Dell,,No,No,No,No,No,No,Yes,,,,,35.0,yes,,Facia Kits used for the installation of an aftermarket stereo system ,Please ensure you tape the Fridge door shut for Transport ,2.0,45.0,90.0,20.0,35.0,,,,20.0,115.0,137.0,100.0,10.0,36.0,51.0,165.0,2.0,36.0,51.0,8.0,N,ACON,,,0,1,OK,1,1,1,OK,True,,Facia Kits,2,0,Small,0,0,0,0,0,0,0,5000.0,999.0,999.0,999.0,check weights and dims,no rate,no rate,no rate,no rate,no rate,DROP ONLY to Vinnies,
Electrical and Appliances,Heating and Cooling,Air Conditioner,Portable - De-Gassed,Small,Medium,Large,up to 20 kg,Good Condition and Working,Damaged or Not Working,Some Wear and Tear,Damaged or Broken,Already Packaged / Secure,On Site Packing Required,,,Kit,APC,Eaton,Vertiv,Dell,,No,No,No,No,No,Yes,Yes,,,,,35.0,yes,,Includes all types and models of portable air conditioners that are not fixed to a wall or part of an internal system.,The air conditioner must be drained of any unsealed coolants and packed appropriately for shipment. ,20.0,30.0,40.0,20.0,35.0,,,,75.0,85.0,85.0,100.0,30.0,35.0,55.0,165.0,35.0,45.0,35.0,8.0,N,ACON,,,3,3,OK,3,3,3,OK,True,,Air ConditionerPortable - De-Gassed,2,0,ExtraLarge,0,0,0,0,0,0,0,253.968254,224.0896359,244.4614209,999.0,check weights and dims,no rate,no rate,no rate,no rate,no rate,DROP ONLY to Vinnies,
Electrical and Appliances,Heating and Cooling,Air Conditioner,Wall Split System - De-Gassed,Small,Medium,Large,up to 20 kg,Good Condition and Working,Damaged or Not Working,Some Wear and Tear,Damaged or Broken,Already Packaged / Secure,On Site Packing Required,,,Kit,APC,Eaton,Vertiv,Dell,,No,No,No,No,No,Yes,Yes,,,,,35.0,yes,,Includes all types and models of wall mounted split system units.,The air conditioner must be drained of any unsealed coolants and packed appropriately for shipment. ,100.0,30.0,40.0,20.0,35.0,,,,120.0,85.0,85.0,100.0,40.0,35.0,55.0,165.0,120.0,45.0,35.0,8.0,N,ACON,,,0,1,OK,1,1,1,OK,True,,Air ConditionerWall Split System - De-Gassed,2,0,ExtraLarge,0,0,0,0,0,0,0,173.6111111,999.0,999.0,999.0,check weights and dims,no rate,no rate,no rate,no rate,no rate,DROP ONLY to Vinnies,
Electrical and Appliances,Heating and Cooling,Air Conditioner,Window - De-Gassed,Small,Large,Large,up to 20 kg,Good Condition and Working,Damaged or Not Working,Some Wear and Tear,Damaged or Broken,Already Packaged / Secure,On Site Packing Required,,,Kit,APC,Eaton,Vertiv,Dell,,No,No,No,No,No,Yes,Yes,,,,,35.0,yes,,This item is a single unit that is assembled in a casing where all the components are located. This refrigeration unit also has a double shaft fan motor with fans mounted on both sides of the motor,The air conditioner must be drained of any unsealed coolants and packed appropriately for shipment. ,60.0,80.0,40.0,20.0,35.0,,,,60.0,70.0,85.0,100.0,70.0,80.0,55.0,165.0,80.0,90.0,35.0,8.0,N,ACON,,,2,2,OK,2,2,2,OK,True,,Air ConditionerWindow - De-Gassed,2,0,ExtraLarge,0,0,0,0,0,0,0,178.5714286,158.7301587,999.0,999.0,check weights and dims,no rate,no rate,no rate,no rate,no rate,DROP ONLY to Vinnies,
Electrical and Appliances,Heating and Cooling,Ducted Air Conditioner - De-Gassed,Window - De-Gassed,Small,Large,Large,up to 20 kg,Good Condition and Working,Damaged or Not Working,Some Wear and Tear,Damaged or Broken,Already Packaged / Secure,On Site Packing Required,,,Kit,APC,Eaton,Vertiv,Dell,,No,No,No,No,No,Yes,Yes,,,,,35.0,yes,,"This includes all models, makes and sizes of ducted air conditioners and aluminium ducts",The air conditioner must be drained of any unsealed coolants and packed appropriately for shipment. ,50.0,80.0,40.0,20.0,35.0,,,,120.0,70.0,85.0,100.0,120.0,80.0,55.0,165.0,120.0,90.0,35.0,8.0,N,ACON,,,0,1,OK,1,1,1,OK,True,,Ducted Air Conditioner - De-Gassed,2,0,ExtraLarge,0,0,0,0,0,0,0,28.93518519,999.0,999.0,999.0,check weights and dims,no rate,no rate,no rate,no rate,no rate,DROP ONLY to Vinnies,
Electrical and Appliances,Small Appliances,Water Cooler - De-Gassed,Window - De-Gassed,Small,Medium,Large,up to 20 kg,Good Condition and Working,Damaged or Not Working,Some Wear and Tear,Damaged or Broken,Already Packaged / Secure,On Site Packing Required,,,Kit,APC,Eaton,Vertiv,Dell,,No,No,No,No,No,Yes,Yes,,,,,35.0,yes,,The metals and hardened plastics in a water cooler need to be kept out of landfill to prevent harmful chemicals leaching into the environment.,The air conditioner must be drained of any unsealed coolants and packed appropriately for shipment. ,5.0,15.0,30.0,20.0,35.0,,,,30.0,30.0,30.0,100.0,30.0,30.0,30.0,165.0,40.0,70.0,100.0,8.0,N,ACON,,,3,3,OK,3,3,3,OK,True,,Water Cooler - De-Gassed,2,0,ExtraLarge,0,0,0,0,0,0,0,138.8888889,238.0952381,333.3333333,999.0,check weights and dims,no rate,no rate,no rate,no rate,no rate,DROP ONLY to Vinnies,
Electrical and Appliances,Major Appliances,Wine Cellar - De-Gassed,Window - De-Gassed,Small 35 Bottle,Medium 50 Bottle,Large 100 Bottle,up to 20 kg,Good Condition and Working,Damaged or Not Working,Some Wear and Tear,Damaged or Broken,Already Packaged / Secure,On Site Packing Required,,,Kit,APC,Eaton,Vertiv,Dell,,No,No,No,No,No,Yes,Yes,,,,,35.0,yes,,"Select this item for standalone wine cellars. For the best recovery outcome, tell us approximately how many bottles your wine cellar can hold in the section below.",Please ensure that all bottles are removed from the fridge prior to it being collected,35.0,50.0,75.0,20.0,35.0,,,,83.0,82.0,83.0,100.0,50.0,60.0,57.0,165.0,49.0,58.0,60.0,8.0,N,ACON,,,3,3,OK,3,3,3,OK,True,,Wine Cellar - De-Gassed,2,0,ExtraLarge,0,0,0,0,0,0,0,172.1170396,175.2172694,264.2147538,999.0,check weights and dims,no rate,no rate,no rate,no rate,no rate,DROP ONLY to Vinnies,
Leisure and Sports,Sporting Equipment,Red Tube Bag - Full,Window - De-Gassed,Small 35 Bottle,Medium 50 Bottle,Large 100 Bottle,up to 20 kg,Good Condition and Working,Damaged or Not Working,Some Wear and Tear,Damaged or Broken,Already Packaged / Secure,On Site Packing Required,,,Kit,APC,Eaton,Vertiv,Dell,,No,No,No,No,No,Yes,Yes,,,,,35.0,yes,,"Select this item for standalone wine cellars. For the best recovery outcome, tell us approximately how many bottles your wine cellar can hold in the section below.",Please ensure that all bottles are removed from the fridge prior to it being collected,20.0,50.0,75.0,20.0,35.0,,,,65.0,82.0,83.0,100.0,72.0,60.0,57.0,165.0,50.0,58.0,60.0,8.0,N,ACON,,,0,1,OK,1,1,1,OK,True,,Red Tube Bag - Full,1,0,0,0,0,0,0,0,0,0,85.47008547,999.0,999.0,999.0,check weights and dims,no rate,no rate,no rate,no rate,no rate,DROP ONLY to Vinnies,
